computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1200-00000000AD01},2021-03-04 13:56:45+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1200-00000000AD01},2021-03-04 13:57:50+00:00,2,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 13:51:50+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 13:52:40+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 14:00:05+00:00,4,1,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 14:00:10+00:00,13,1,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 14:00:35+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 14:03:50+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 14:04:00+00:00,2,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-842F-603E-1500-00000000AD01},2021-03-04 14:07:55+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 13:53:10+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 13:53:15+00:00,5,2,0,0,1,0,0,3,2,0,2,0,0,0,3,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 13:58:10+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 13:58:15+00:00,5,2,0,0,1,0,0,3,2,0,2,0,0,0,3,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 14:03:10+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 14:03:15+00:00,5,2,0,0,1,0,0,3,2,0,2,0,0,0,3,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 14:08:10+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2900-00000000AD01},2021-03-04 14:08:15+00:00,5,2,0,0,1,0,0,3,2,0,2,0,0,0,3,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:50:00+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:50:30+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:50:50+00:00,3,1,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:51:15+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:51:35+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:51:50+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:51:55+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:52:00+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:52:05+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:52:15+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:52:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:52:35+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:52:40+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:53:20+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:53:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:53:45+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:54:25+00:00,3,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:54:45+00:00,2,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:55:05+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:55:10+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:55:30+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:55:35+00:00,4,1,0,0,1,0,0,0,4,0,4,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:55:40+00:00,5,1,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:55:50+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:56:35+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:56:45+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:56:55+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:57:15+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:58:00+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:58:35+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:58:45+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:59:00+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:59:05+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 13:59:45+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:00:05+00:00,11,1,0,0,3,0,0,0,11,0,11,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:00:10+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:00:15+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:00:20+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:00:30+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:00:35+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:00:50+00:00,3,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:01:15+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:01:30+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:01:55+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:02:00+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:02:05+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:02:15+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:02:35+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:02:55+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:03:00+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:03:20+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:03:40+00:00,3,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:04:00+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:04:20+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:04:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:05:05+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:05:45+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:05:50+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:06:15+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:06:20+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:06:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:06:30+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:06:45+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:06:50+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:07:10+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:07:15+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:07:30+00:00,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-228.attackrange.local,{5ABCFE62-843F-603E-2E00-00000000AD01},2021-03-04 14:07:55+00:00,3,1,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
